index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge,gender
29889,1992,ACTRESS IN A SUPPORTING ROLE,Jessica Tandy,Fried Green Tomatoes,False,nm0001788,1909,1994,"actress,soundtrack",83,False,2021,0,F
29890,1990,ACTRESS IN A SUPPORTING ROLE,Brenda Fricker,My Left Foot,True,nm0002084,1945,0,actress,45,True,2021,76,F
29891,1990,ACTRESS IN A SUPPORTING ROLE,Lena Olin,"Enemies, A Love Story",False,nm0000565,1955,0,actress,35,True,2021,66,F
29892,1990,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,Steel Magnolias,False,nm0000210,1967,0,"actress,producer,soundtrack",23,True,2021,54,F
29912,1991,ACTRESS IN A LEADING ROLE,Julia Roberts,Pretty Woman,False,nm0000210,1967,0,"actress,producer,soundtrack",24,True,2021,54,F
29932,2001,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,True,nm0000210,1967,0,"actress,producer,soundtrack",34,True,2021,54,F
29952,2014,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,August: Osage County,False,nm0000210,1967,0,"actress,producer,soundtrack",47,True,2021,54,F
30364,1991,ACTRESS IN A LEADING ROLE,Kathy Bates,Misery,True,nm0000870,1948,0,"actress,director,soundtrack",43,True,2021,73,F
30366,1999,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,False,nm0000870,1948,0,"actress,director,soundtrack",51,True,2021,73,F
30368,2003,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,False,nm0000870,1948,0,"actress,director,soundtrack",55,True,2021,73,F
30370,2020,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,False,nm0000870,1948,0,"actress,director,soundtrack",72,True,2021,73,F
30372,1991,ACTRESS IN A SUPPORTING ROLE,Annette Bening,The Grifters,False,nm0000906,1958,0,"actress,soundtrack,executive",33,True,2021,63,F
30373,2000,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,False,nm0000906,1958,0,"actress,soundtrack,executive",42,True,2021,63,F
30374,2005,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False,nm0000906,1958,0,"actress,soundtrack,executive",47,True,2021,63,F
30375,2011,ACTRESS IN A LEADING ROLE,Annette Bening,The Kids Are All Right,False,nm0000906,1958,0,"actress,soundtrack,executive",53,True,2021,63,F
30376,1991,ACTRESS IN A SUPPORTING ROLE,Lorraine Bracco,Good Fellas,False,nm0000966,1954,0,"actress,producer,director",37,True,2021,67,F
30377,1991,ACTRESS IN A SUPPORTING ROLE,Mary McDonnell,Dances With Wolves,False,nm0001521,1952,0,"actress,soundtrack",39,True,2021,69,F
30382,1993,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,False,nm0001521,1952,0,"actress,soundtrack",41,True,2021,69,F
30540,1992,ACTRESS IN A LEADING ROLE,Laura Dern,Rambling Rose,False,nm0000368,1967,0,"actress,producer,writer",25,True,2021,54,F
30541,2015,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Wild,False,nm0000368,1967,0,"actress,producer,writer",48,True,2021,54,F
30542,2020,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,True,nm0000368,1967,0,"actress,producer,writer",53,True,2021,54,F
30543,1992,ACTRESS IN A SUPPORTING ROLE,Juliette Lewis,Cape Fear,False,nm0000496,1973,0,"actress,soundtrack,director",19,True,2021,48,F
30546,1992,ACTRESS IN A SUPPORTING ROLE,Kate Nelligan,The Prince of Tides,False,nm0625075,1950,0,actress,42,True,2021,71,F
30547,1992,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,The Fisher King,True,nm0001689,1948,0,"actress,soundtrack",44,True,2021,73,F
30683,1993,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,False,nm0000366,1943,0,"actress,soundtrack,producer",50,True,2021,78,F
30684,1993,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,True,nm0000668,1959,0,"actress,writer,producer",34,True,2021,62,F
30708,1994,ACTRESS IN A LEADING ROLE,Emma Thompson,The Remains of the Day,False,nm0000668,1959,0,"actress,writer,producer",35,True,2021,62,F
30732,1994,ACTRESS IN A SUPPORTING ROLE,Emma Thompson,In the Name of the Father,False,nm0000668,1959,0,"actress,writer,producer",35,True,2021,62,F
30756,1996,ACTRESS IN A LEADING ROLE,Emma Thompson,Sense and Sensibility,False,nm0000668,1959,0,"actress,writer,producer",37,True,2021,62,F
30804,1993,ACTRESS IN A SUPPORTING ROLE,Joan Plowright,Enchanted April,False,nm0687506,1929,0,"actress,soundtrack",64,True,2021,92,F
30805,1993,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,False,nm0001669,1958,0,"actress,soundtrack",35,True,2021,63,F
30810,1995,ACTRESS IN A LEADING ROLE,Miranda Richardson,Tom & Viv,False,nm0001669,1958,0,"actress,soundtrack",37,True,2021,63,F
30815,1993,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,True,nm0000673,1964,0,"actress,producer",29,True,2021,57,F
30816,2002,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,False,nm0000673,1964,0,"actress,producer",38,True,2021,57,F
30817,2009,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,False,nm0000673,1964,0,"actress,producer",45,True,2021,57,F
31063,1994,ACTRESS IN A LEADING ROLE,Angela Bassett,What's Love Got to Do with It,False,nm0000291,1958,0,"actress,producer,director",36,True,2021,63,F
31064,1994,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,False,nm0000330,1944,0,"actress,soundtrack,miscellaneous",50,True,2021,77,F
31065,1994,ACTRESS IN A SUPPORTING ROLE,Anna Paquin,The Piano,True,nm0001593,1982,0,"actress,producer,soundtrack",12,True,2021,39,F
31066,1994,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,False,nm0001609,1964,0,"actress,miscellaneous,director",30,True,2021,57,F
31067,1994,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,False,nm0000213,1971,0,"actress,producer,soundtrack",23,True,2021,50,F
31068,1995,ACTRESS IN A LEADING ROLE,Winona Ryder,Little Women,False,nm0000213,1971,0,"actress,producer,soundtrack",24,True,2021,50,F
31197,1995,ACTRESS IN A SUPPORTING ROLE,Rosemary Harris,Tom & Viv,False,nm0365281,1927,0,"actress,soundtrack",68,True,2021,94,F
31200,1995,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,The Madness of King George,False,nm0000545,1945,0,"actress,director,producer",50,True,2021,76,F
31202,2002,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False,nm0000545,1945,0,"actress,director,producer",57,True,2021,76,F
31204,2007,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,True,nm0000545,1945,0,"actress,director,producer",62,True,2021,76,F
31206,2010,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,False,nm0000545,1945,0,"actress,director,producer",65,True,2021,76,F
31208,1995,ACTRESS IN A SUPPORTING ROLE,Uma Thurman,Pulp Fiction,False,nm0000235,1970,0,"actress,soundtrack,producer",25,True,2021,51,F
31209,1995,ACTRESS IN A SUPPORTING ROLE,Jennifer Tilly,Bullets over Broadway,False,nm0000236,1958,0,"actress,soundtrack,writer",37,True,2021,63,F
31909,1996,ACTRESS IN A LEADING ROLE,Elisabeth Shue,Leaving Las Vegas,False,nm0000223,1963,0,"actress,soundtrack,producer",33,True,2021,58,F
31910,1996,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,False,nm0000232,1958,0,"actress,producer,soundtrack",38,True,2021,63,F
31915,1996,ACTRESS IN A SUPPORTING ROLE,Joan Allen,Nixon,False,nm0000260,1956,0,"actress,producer,soundtrack",40,True,2021,65,F
31921,1997,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,False,nm0000260,1956,0,"actress,producer,soundtrack",41,True,2021,65,F
31927,2001,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,False,nm0000260,1956,0,"actress,producer,soundtrack",45,True,2021,65,F
31933,1996,ACTRESS IN A SUPPORTING ROLE,Kathleen Quinlan,Apollo 13,False,nm0000599,1954,0,"actress,producer,director",42,True,2021,67,F
31934,1996,ACTRESS IN A SUPPORTING ROLE,Mira Sorvino,Mighty Aphrodite,True,nm0000227,1967,0,"actress,producer,soundtrack",29,True,2021,54,F
31935,1996,ACTRESS IN A SUPPORTING ROLE,Mare Winningham,Georgia,False,nm0001858,1959,0,"actress,soundtrack",37,True,2021,62,F
31936,1996,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Sense and Sensibility,False,nm0000701,1975,0,"actress,soundtrack",21,True,2021,46,F
31937,1998,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,False,nm0000701,1975,0,"actress,soundtrack",23,True,2021,46,F
31938,2002,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,False,nm0000701,1975,0,"actress,soundtrack",27,True,2021,46,F
31939,2005,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False,nm0000701,1975,0,"actress,soundtrack",30,True,2021,46,F
31940,2007,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,False,nm0000701,1975,0,"actress,soundtrack",32,True,2021,46,F
31941,2009,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,True,nm0000701,1975,0,"actress,soundtrack",34,True,2021,46,F
31942,2016,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,False,nm0000701,1975,0,"actress,soundtrack",41,True,2021,46,F
32218,1997,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,False,nm0000950,1946,0,"actress,soundtrack,writer",51,True,2021,75,F
32219,1999,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,False,nm0000950,1946,0,"actress,soundtrack,writer",53,True,2021,75,F
32220,1997,ACTRESS IN A LEADING ROLE,Kristin Scott Thomas,The English Patient,False,nm0000218,1960,0,"actress,soundtrack,director",37,True,2021,61,F
32221,1997,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False,nm0001833,1967,0,"actress,soundtrack",30,True,2021,54,F
32237,1999,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False,nm0001833,1967,0,"actress,soundtrack",32,True,2021,54,F
32253,1997,ACTRESS IN A SUPPORTING ROLE,Lauren Bacall,The Mirror Has Two Faces,False,nm0000002,1924,2014,"actress,soundtrack",73,False,2021,0,F
32254,1997,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,The English Patient,True,nm0000300,1964,0,"actress,art_department,miscellaneous",33,True,2021,57,F
32255,2001,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,False,nm0000300,1964,0,"actress,art_department,miscellaneous",37,True,2021,57,F
32256,1997,ACTRESS IN A SUPPORTING ROLE,Barbara Hershey,The Portrait of a Lady,False,nm0001347,1948,0,actress,49,True,2021,73,F
32257,1997,ACTRESS IN A SUPPORTING ROLE,Marianne Jean-Baptiste,Secrets & Lies,False,nm0001399,1967,0,"actress,director,producer",30,True,2021,54,F
32540,1998,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False,nm0000307,1966,0,"actress,soundtrack,producer",32,True,2021,55,F
32541,2011,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,False,nm0000307,1966,0,"actress,soundtrack,producer",45,True,2021,55,F
32542,1998,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,False,nm0001132,1934,0,"actress,music_department,soundtrack",64,True,2021,87,F
32543,1999,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,True,nm0001132,1934,0,"actress,music_department,soundtrack",65,True,2021,87,F
32544,2001,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,False,nm0001132,1934,0,"actress,music_department,soundtrack",67,True,2021,87,F
32545,2002,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False,nm0001132,1934,0,"actress,music_department,soundtrack",68,True,2021,87,F
32546,2006,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,False,nm0001132,1934,0,"actress,music_department,soundtrack",72,True,2021,87,F
32547,2007,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False,nm0001132,1934,0,"actress,music_department,soundtrack",73,True,2021,87,F
32548,2014,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,False,nm0001132,1934,0,"actress,music_department,soundtrack",80,True,2021,87,F
32549,1998,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,True,nm0000166,1963,0,"actress,producer,director",35,True,2021,58,F
32557,2013,ACTRESS IN A SUPPORTING ROLE,Helen Hunt,The Sessions,False,nm0000166,1963,0,"actress,producer,director",50,True,2021,58,F
32565,1998,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,True,nm0000107,1953,0,"actress,soundtrack,producer",45,True,2021,68,F
32566,1998,ACTRESS IN A SUPPORTING ROLE,Minnie Driver,Good Will Hunting,False,nm0000378,1970,0,"actress,soundtrack,producer",28,True,2021,51,F
32567,1998,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,False,nm0000194,1960,0,"actress,producer,soundtrack",38,True,2021,61,F
32568,2000,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,False,nm0000194,1960,0,"actress,producer,soundtrack",40,True,2021,61,F
32569,2003,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False,nm0000194,1960,0,"actress,producer,soundtrack",43,True,2021,61,F
32570,2003,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False,nm0000194,1960,0,"actress,producer,soundtrack",43,True,2021,61,F
32571,2015,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,True,nm0000194,1960,0,"actress,producer,soundtrack",55,True,2021,61,F
32572,1998,ACTRESS IN A SUPPORTING ROLE,Gloria Stuart,Titanic,False,nm0001784,1910,2010,"actress,soundtrack",88,False,2021,0,F
32702,1999,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False,nm0000949,1969,0,"actress,producer,writer",30,True,2021,52,F
32703,2005,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,True,nm0000949,1969,0,"actress,producer,writer",36,True,2021,52,F
32704,2007,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,False,nm0000949,1969,0,"actress,producer,writer",38,True,2021,52,F
32705,2008,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,False,nm0000949,1969,0,"actress,producer,writer",39,True,2021,52,F
32706,2008,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,False,nm0000949,1969,0,"actress,producer,writer",39,True,2021,52,F
32707,2014,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,True,nm0000949,1969,0,"actress,producer,writer",45,True,2021,52,F
32708,2016,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,False,nm0000949,1969,0,"actress,producer,writer",47,True,2021,52,F
32709,1999,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,False,nm0005244,1929,0,"actress,soundtrack",70,True,2021,92,F
32710,1999,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,True,nm0000569,1972,0,"actress,soundtrack,producer",27,True,2021,49,F
32711,1999,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,False,nm0341737,1968,0,"actress,producer,writer",31,True,2021,53,F
32816,2000,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,False,nm0005216,1961,0,"actress,writer,producer",39,True,2021,60,F
32817,2012,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,False,nm0005216,1961,0,"actress,writer,producer",51,True,2021,60,F
32818,2000,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,True,nm0005476,1974,0,"actress,producer,soundtrack",26,True,2021,47,F
32819,2005,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,True,nm0005476,1974,0,"actress,producer,soundtrack",31,True,2021,47,F
32820,2000,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,False,nm0001057,1972,0,"actress,producer,soundtrack",28,True,2021,49,F
32821,2000,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",True,nm0001401,1975,0,"actress,producer,director",25,True,2021,46,F
32822,2009,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False,nm0001401,1975,0,"actress,producer,director",34,True,2021,46,F
32824,2000,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,False,nm0001416,1959,0,"actress,producer,casting_department",41,True,2021,62,F
32825,2006,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,False,nm0001416,1959,0,"actress,producer,casting_department",47,True,2021,62,F
32826,2000,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,False,nm0608090,1977,0,"actress,writer,soundtrack",23,True,2021,44,F
32835,2004,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False,nm0608090,1977,0,"actress,writer,soundtrack",27,True,2021,44,F
32844,2000,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,False,nm0001721,1974,0,"actress,director,soundtrack",26,True,2021,47,F
32983,2001,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,False,nm0001473,1964,0,"actress,producer,miscellaneous",37,True,2021,57,F
32984,2005,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,False,nm0001473,1964,0,"actress,producer,miscellaneous",41,True,2021,57,F
32985,2008,ACTRESS IN A LEADING ROLE,Laura Linney,The Savages,False,nm0001473,1964,0,"actress,producer,miscellaneous",44,True,2021,57,F
32986,2001,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,True,nm0001315,1959,0,actress,42,True,2021,62,F
32987,2004,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,False,nm0001315,1959,0,actress,45,True,2021,62,F
32988,2001,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,False,nm0005028,1979,0,"actress,soundtrack,producer",22,True,2021,42,F
33266,2002,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True,nm0000932,1966,0,"actress,producer,executive",36,True,2021,55,F
33267,2002,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False,nm0000173,1967,0,"actress,producer,soundtrack",35,True,2021,54,F
33268,2003,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True,nm0000173,1967,0,"actress,producer,soundtrack",36,True,2021,54,F
33269,2011,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,False,nm0000173,1967,0,"actress,producer,soundtrack",44,True,2021,54,F
33270,2017,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,False,nm0000173,1967,0,"actress,producer,soundtrack",50,True,2021,54,F
33271,2002,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False,nm0000250,1969,0,"actress,soundtrack,producer",33,True,2021,52,F
33272,2003,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False,nm0000250,1969,0,"actress,soundtrack,producer",34,True,2021,52,F
33273,2004,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True,nm0000250,1969,0,"actress,soundtrack,producer",35,True,2021,52,F
33274,2020,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,True,nm0000250,1969,0,"actress,soundtrack,producer",51,True,2021,52,F
33275,2002,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,True,nm0000124,1970,0,actress,32,True,2021,51,F
33619,2003,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False,nm0000161,1966,0,"actress,producer,soundtrack",37,True,2021,55,F
33620,2003,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False,nm0000178,1965,0,"actress,soundtrack",38,True,2021,56,F
33622,2003,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,False,nm0001451,1970,0,"producer,actress,music_department",33,True,2021,51,F
33623,2003,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,True,nm0001876,1969,0,"actress,soundtrack",34,True,2021,52,F
33788,2004,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False,nm1095720,1990,0,"actress,producer,soundtrack",14,True,2021,31,F
33789,2004,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True,nm0000234,1975,0,"producer,actress,soundtrack",29,True,2021,46,F
33790,2006,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False,nm0000234,1975,0,"producer,actress,soundtrack",31,True,2021,46,F
33791,2020,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,False,nm0000234,1975,0,"producer,actress,soundtrack",45,True,2021,46,F
33792,2004,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False,nm0915208,1968,0,"actress,producer,soundtrack",36,True,2021,53,F
33793,2013,ACTRESS IN A LEADING ROLE,Naomi Watts,The Impossible,False,nm0915208,1968,0,"actress,producer,soundtrack",45,True,2021,53,F
33794,2004,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,False,nm0013037,1952,0,"actress,producer,soundtrack",52,True,2021,69,F
33795,2004,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,False,nm0165101,1959,0,"actress,producer,soundtrack",45,True,2021,62,F
34469,2005,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False,nm1503432,1981,0,"actress,producer",24,True,2021,40,F
34470,2005,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False,nm0001767,1956,0,"actress,soundtrack",49,True,2021,65,F
34471,2005,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,False,nm0000515,1961,0,"actress,producer,soundtrack",44,True,2021,60,F
34472,2005,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,False,nm0645683,1968,0,actress,37,True,2021,53,F
34473,2005,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,False,nm0000204,1981,0,"actress,producer,soundtrack",24,True,2021,40,F
34474,2011,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,True,nm0000204,1981,0,"actress,producer,soundtrack",30,True,2021,40,F
34475,2017,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,False,nm0000204,1981,0,"actress,producer,soundtrack",36,True,2021,40,F
34579,2006,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False,nm0005031,1962,0,"actress,director,producer",44,True,2021,59,F
34580,2006,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False,nm0461136,1985,0,"actress,soundtrack,producer",21,True,2021,36,F
34581,2015,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,False,nm0461136,1985,0,"actress,soundtrack,producer",30,True,2021,36,F
34582,2006,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True,nm0000702,1976,0,"actress,producer,soundtrack",30,True,2021,45,F
34583,2015,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False,nm0000702,1976,0,"actress,producer,soundtrack",39,True,2021,45,F
34584,2006,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False,nm0010734,1974,0,actress,0,False,2021,0,F
34602,2009,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False,nm0010734,1974,0,actress,0,False,2021,0,F
34620,2011,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,False,nm0010734,1974,0,actress,0,False,2021,0,F
34638,2013,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,False,nm0010734,1974,0,actress,0,False,2021,0,F
34656,2014,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,False,nm0010734,1974,0,actress,0,False,2021,0,F
34674,2019,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False,nm0010734,1974,0,actress,0,False,2021,0,F
34692,2006,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,True,nm0001838,1970,0,"actress,producer,soundtrack",36,True,2021,51,F
34693,2019,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,False,nm0001838,1970,0,"actress,producer,soundtrack",49,True,2021,51,F
34694,2006,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,False,nm0931329,1980,0,"actress,soundtrack,producer",26,True,2021,41,F
34740,2011,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False,nm0931329,1980,0,"actress,soundtrack,producer",31,True,2021,41,F
34786,2012,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,False,nm0931329,1980,0,"actress,soundtrack,producer",32,True,2021,41,F
34832,2017,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False,nm0931329,1980,0,"actress,soundtrack,producer",37,True,2021,41,F
35000,2007,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,False,nm0004851,1974,0,"actress,soundtrack,producer",33,True,2021,47,F
35001,2009,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True,nm0004851,1974,0,"actress,soundtrack,producer",35,True,2021,47,F
35002,2010,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False,nm0004851,1974,0,"actress,soundtrack,producer",36,True,2021,47,F
35003,2007,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,False,nm0056770,1956,0,"miscellaneous,director,actress",51,True,2021,65,F
35004,2007,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,False,nm1113550,1996,0,"actress,soundtrack,director",11,True,2021,25,F
35006,2007,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,True,nm1617685,1981,0,"soundtrack,actress,music_department",26,True,2021,40,F
35018,2007,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,False,nm0452860,1981,0,"actress,director,writer",26,True,2021,40,F
35159,2008,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,True,nm0182839,1975,0,"actress,soundtrack,producer",33,True,2021,46,F
35160,2015,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",False,nm0182839,1975,0,"actress,soundtrack,producer",40,True,2021,46,F
35161,2008,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,False,nm0002039,1922,2014,"actress,soundtrack,writer",86,False,2021,0,F
35163,2008,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,False,nm1519680,1994,0,"actress,soundtrack",14,True,2021,27,F
35164,2016,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,False,nm1519680,1994,0,"actress,soundtrack",22,True,2021,27,F
35165,2018,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False,nm1519680,1994,0,"actress,soundtrack",24,True,2021,27,F
35166,2020,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,False,nm1519680,1994,0,"actress,soundtrack",26,True,2021,27,F
35167,2008,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,False,nm0752407,1968,0,"actress,soundtrack,producer",40,True,2021,53,F
